ClusterSize, Major1, Major2, Hash, CurriculumSize, Courses
246, FTX, EEE, 2095294803, 10, [FTX2024S$ FTX4051H$ FTX1005Q$ FTX4037S$ FTX4037S$ EEE4106Z$ EEE4022S$ EEE3031S$ EEE1006F$ EEE4110Z]
128, CHE, CHE, 1125167756, 12, [CHE3054SEWA$ CHE3070S$ CHE3070S$ CHE3040SEWA$ CHE3067S$ CHE4049F$ CHE3069S$ CHE3054SEWA$ CHE4057F$ CHE4055X$ CHE3069S$ CHE4055X]
112, ACC, EBE, 2094333819, 8, [ACC4025H$ ACC3023N$ ACC4000H$ ACC4038H$ ACC2011S$ CPD1090CE$ CPD1147CE$ CPD1064CE]
266, LAW, DOH, 975884372, 14, [PEP10055CE$ PEP10036CE$ PEP1088CE$ PEP1023CE$ PEP10077CE$ PEP1097CE$ PEP1003CE$ PEP10055CE$ DOH2001S$ DOH1005F$ DOH2001S$ DOH1002CE$ DOH1003CE$ DOH1009S]
281, FTX, CEM, 1582917920, 9, [FTX4010F$ FTX2024F$ FTX1004S$ FTX4036F$ FTX4036F$ FTX4086F$ CEM1009H$ CEM1008F$ CEM1009H]
202, MUZ, HSE, 782190020, 14, [MUZ2324H$ MUZ2285H$ MUZ2322S$ MUZ1800S$ MUZ3252H$ HSE4000F$ HSE4004S$ HSE1015F$ HSE1005S$ HSE1005S$ HSE1013F$ HSE1010S$ HSE1005S$ HSE1010S]
155, AHS, POL, 408827621, 13, [AHS1052F$ AHS4072H$ AHS1052F$ AHS4145W$ AHS4129F$ POL3044S$ POL1004L$ POL2002S$ POL3039S$ POL4049S$ POL4049S$ POL2041S$ POL1004F]
316, REL, PHI, 1370465895, 7, [REL3042S$ REL1015F$ REL4011H$ REL1015F$ PHI2016S$ PHI2045S$ PHI2043S]
122, CEM, CML, 1812707000, 9, [CEM1009H$ CEM1011F$ CEM1111S$ CEM1001CE$ CEM1011X$ CML2001L$ CML4505F$ CML4004H$ CML4508S]
311, INF, HUB, 1791707608, 12, [INF4018W$ INF2007F$ INF20142CE$ INF4027W$ INF2011S$ INF3012SEWA$ INF1003F$ HUB4045F$ HUB2020S$ HUB4058F$ HUB4086W$ HUB4065F]
101, PPH, SWK, 513279019, 11, [PPH4029H$ PPH4042S$ PPH4060S$ PPH4006S$ PPH2002S$ SWK1004S$ SWK3066S$ SWK4030F$ SWK4001S$ SWK4002S$ SWK4012S]
177, PSY, ELL, 1565934789, 13, [PSY4000W$ PSY1004F$ PSY2010S$ PSY3009F$ PSY1005S$ PSY4000W$ PSY2006F$ ELL1010S$ ELL4001H$ ELL2007F$ ELL2007F$ ELL1013F$ ELL1013F]
204, FTX, POL, 133341047, 14, [FTX1005F$ FTX4010F$ FTX3045N$ FTX4051H$ FTX20131CE$ FTX2002CE$ POL1004F$ POL3039S$ POL4032F$ POL1005S$ POL3039S$ POL1004P$ POL2038F$ POL1009F]
270, SEA, CHE, 1826838318, 13, [SEA4004W$ SEA2004F$ SEA4004W$ SEA2004F$ SEA3004F$ CHE3005W$ CHE4045Z$ CHE4042SEWA$ CHE4036Z$ CHE3049W$ CHE4050F$ CHE4029Z$ CHE3053SEWA]
317, INF, HST, 1519534798, 15, [INF1601CE$ INF4026F$ INF2009F$ INF4017H$ INF4025S$ INF4029Q$ HST4053F$ HST2041F$ HST2034P$ HST3022H$ HST4034F$ HST1011F$ HST1014S$ HST2028F$ HST2040F]
295, CON, CHE, 1312343303, 14, [CON3041F$ CON3041F$ CON1017S$ CON4038F$ CON3036W$ CON3041F$ CHE4042SEWA$ CHE3000X$ CHE3005W$ CHE4058Z$ CHE2006S$ CHE3049W$ CHE1005W$ CHE4042SEWA]
128, INF, FTX, 110009070, 15, [INF20121CE$ INF3003W$ INF2011S$ INF2006F$ INF1601CE$ INF4017H$ INF20142CE$ INF3031R$ INF1102S$ FTX1005R$ FTX4051H$ FTX2020F$ FTX1005Q$ FTX20131CE$ FTX4037S]
230, PTY, APG, 1694951082, 13, [PTY4004W$ PTY4008S$ PTY4005W$ PTY4004W$ APG3001S$ APG4038S$ APG3014X$ APG1004F$ APG2039W$ APG1003W$ APG3011SEWA$ APG2017X$ APG3012SEWA]
80, HSE, CHE, 793828566, 14, [HSE1001S$ HSE4003S$ HSE4000F$ HSE1006F$ HSE1013F$ HSE1001S$ HSE1003S$ HSE1005S$ CHE2006S$ CHE3000X$ CHE3054SEWA$ CHE3040SEWA$ CHE4055X$ CHE4045Z]
162, DOM, SLL, 181925816, 12, [DOM1014CE$ DOM1007CE$ DOM1014CE$ DOM1008CE$ DOM1008CE$ SLL4048F$ SLL2065S$ SLL1044S$ SLL3055S$ SLL1058F$ SLL3055S$ SLL1093H]
82, EBE, CIV, 1692141611, 14, [CPD1141CE$ CPD1143CE$ CPD10024CE$ CPD1150CE$ CPD1156CE$ CPD1143CE$ CPD10041CE$ CPD1064CE$ CIV4035C$ CIV2042F$ CIV2042F$ CIV3031S$ CIV3042F$ CIV4042F]
297, DOM, CSC, 305210181, 12, [DOM1014CE$ DOM1008CE$ DOM1011CE$ DOM1011CE$ DOM1008CE$ CSC4003W$ CSC4003W$ CSC1016S$ CSC4002W$ CSC4017W$ CSC3003S$ CSC1015F]
254, GSB, PHI, 1820492661, 11, [GSB1401CE$ GSB20131CE$ GSB4603S$ GSB4503W$ GSB4264Z$ GSB1600CE$ GSB1410CE$ PHI4024F$ PHI4024S$ PHI2043F$ PHI4021F]
241, PSY, ELL, 469701560, 11, [PSY3010S$ PSY3010S$ PSY3008F$ PSY1004F$ PSY1006F$ ELL4070S$ ELL2017S$ ELL3009S$ ELL3005F$ ELL2017S$ ELL3005F]
118, HST, MUZ, 163067072, 14, [HST1014S$ HST2028F$ HST2045L$ HST1015F$ HST2037S$ HST2044F$ HST3038F$ MUZ1808H$ MUZ2379H$ MUZ2254H$ MUZ3201H$ MUZ1404H$ MUZ4257W$ MUZ1235H]
258, EEE, MEC, 516684511, 13, [EEE3083F$ EEE2035F$ EEE4001F$ EEE4101F$ EEE3000X$ EEE2038W$ EEE3064W$ EEE2035F$ EEE3084W$ MEC4100Z$ MEC4053Z$ MEC3037S$ MEC4114Z]
257, CIV, PPH, 100361284, 10, [CIV4042SEWA$ CIV2042F$ CIV1005W$ PPH2002S$ PPH4030S$ PPH2000W$ PPH4057W$ PPH4021S$ PPH3000H$ PPH4033F]
68, PRY, PED, 1473115087, 7, [PRY4000W$ PRY4015F$ PRY4019F$ PED4031W$ PED4025W$ PED4030F$ PED4040W]
305, CON, SOC, 930831511, 14, [CON3040W$ CON3041F$ CON2006W$ CON2030F$ CON3038W$ SOC2035S$ SOC1006F$ SOC3007FEWA$ SOC2019S$ SOC1001F$ SOC2036F$ SOC4004S$ SOC2019S$ SOC4010F]
116, SWK, FAM, 2113102308, 11, [SWK4004S$ SWK4003F$ SWK3061F$ FAM4015S$ FAM4034S$ FAM2009S$ FAM2004F$ FAM2000F$ FAM3014S$ FAM3010F$ FAM4032F]
129, CHE, EBE, 1140384945, 17, [CHE2000X$ CHE4049F$ CHE3069S$ CHE3000X$ CHE4057F$ CHE3000X$ CHE2005W$ CHE3070S$ CHE3000X$ CPD1145CE$ CPD10039CE$ CPD1141CE$ CPD1090CE$ CPD10009CE$ CPD10041CE$ CPD1148CE$ CPD10024CE]
68, RDL, LAW, 122418275, 16, [RDL1004HEWA$ RDL3003H$ RDL4604S$ RDL4505F$ RDL1004H$ RDL4008H$ RDL4008HEWA$ RDL1004HEWA$ PEP10058CE$ PEP1098CE$ PEP1002CE$ PEP10076CE$ PEP1099CE$ PEP10076CE$ PEP10058CE$ PEP10076CE]
144, MUZ, DRM, 880454195, 12, [MUZ2301H$ MUZ3822H$ MUZ1902H$ MUZ3820H$ MUZ1805H$ MUZ2306H$ MUZ2301H$ MUZ1816H$ DRM3041W$ DRM3010F$ DRM4041W$ DRM4023W]
317, EBE, MEC, 916275735, 13, [CPD10039CE$ CPD1158CE$ CPD1158CE$ CPD10009CE$ CPD1064CE$ MEC1017F$ MEC1008S$ MEC3035S$ MEC2023F$ MEC3044S$ MEC4111Z$ MEC4114Z$ MEC3035F]
199, BUS, MCB, 377262640, 9, [BUS3043S$ BUS4092V$ BUS4103Q$ BUS4049W$ MCB3012Z$ MCB4002W$ MCB3012Z$ MCB2021F$ MCB4003W]
193, SOC, AXL, 1156220698, 9, [SOC2019S$ SOC3027F$ SOC4003S$ SOC3027F$ SOC2019S$ SOC1005S$ AXL4312F$ AXL3301S$ AXL4201F]
91, MDN, PRY, 1505870143, 17, [MDN4004W$ MDN2001S$ MDN3004W$ MDN4016W$ MDN1001CE$ MDN1000CE$ MDN4035F$ MDN4033S$ MDN3001H$ PRY4009F$ PRY4018S$ PRY4012S$ PRY1000CE$ PRY4022S$ PRY1000CE$ PRY4015F$ PRY4015F]
134, ECO, SWK, 423754955, 11, [ECO4007F$ ECO4121S$ ECO4111F$ ECO3024F$ ECO4111F$ SWK4031S$ SWK4001S$ SWK4032S$ SWK4030F$ SWK4035S$ SWK3066S]
286, AST, PSY, 686420169, 12, [AST4008W$ AST2003H$ AST3002F$ AST4009W$ AST2003H$ PSY2010S$ PSY3010S$ PSY2009F$ PSY1004F$ PSY3008FEWA$ PSY2003S$ PSY4000W]
86, ELL, SEA, 1876783375, 9, [ELL2007F$ ELL2007F$ ELL1013F$ SEA2004F$ SEA2005S$ SEA1001CE$ SEA4003W$ SEA4004W$ SEA3004F]
164, AGE, MCB, 1291492045, 10, [AGE3012S$ AGE3013H$ AGE4004W$ AGE4000CE$ AGE3013H$ AGE4000CE$ AGE2012F$ MCB3026F$ MCB2020F$ MCB3012Z]
243, PED, PTY, 1752083515, 9, [PED4008F$ PED4039W$ PED4005S$ PTY4000W$ PTY4004W$ PTY4002W$ PTY4006W$ PTY4004W$ PTY4001W]
120, AXL, FAM, 2015115067, 12, [AXL4401F$ AXL4203F$ AXL4205S$ AXL4106F$ AXL4400W$ AXL2400Z$ FAM3000F$ FAM2015F$ FAM3016F$ FAM2009S$ FAM2000F$ FAM3000F]
151, POL, MEC, 1972479492, 12, [POL4002F$ POL4012F$ POL2038F$ POL3029F$ POL2002SEWA$ MEC3035F$ MEC2044S$ MEC4108S$ MEC3044S$ MEC4096Z$ MEC2025F$ MEC4113F]
200, SWK, HST, 22860885, 17, [SWK3061F$ SWK4034F$ SWK4007S$ SWK4030F$ SWK2013S$ SWK2013S$ SWK2075S$ SWK2065S$ HST4021H$ HST1016S$ HST2044F$ HST2011S$ HST2011S$ HST2045L$ HST1014S$ HST1014S$ HST4053F]
254, PSY, FIN, 978699893, 11, [PSY1006F$ PSY2011F$ PSY3007S$ PSY4000W$ FIN3024F$ FIN2027F$ FIN4058F$ FIN3030W$ FIN4055S$ FIN3011F$ FIN3013W]
247, GSB, HSE, 928207377, 10, [GSB4222F$ GSB4462S$ GSB4506F$ GSB4616S$ GSB4486S$ GSB4603S$ GSB4427F$ HSE4004S$ HSE1005S$ HSE4003S]
53, INF, POL, 1133020358, 17, [INF1102F$ INF3031R$ INF20138CE$ INF3032R$ INF4000S$ INF1601CE$ INF4015W$ INF4016W$ INF4000R$ POL4002F$ POL3039S$ POL4012F$ POL4006F$ POL3037F$ POL2038P$ POL1005S$ POL3029F]
314, PTY, PPH, 2057759869, 14, [PTY4001W$ PTY4005W$ PTY4008S$ PTY4002W$ PTY4009W$ PTY4004W$ PTY4002W$ PTY4002W$ PPH4028F$ PPH4030S$ PPH4059S$ PPH4021S$ PPH1002S$ PPH4019F]
211, SEA, CIV, 1575129800, 8, [SEA2004F$ SEA4003W$ SEA1001CE$ SEA2005S$ CIV2041S$ CIV2039S$ CIV4044S$ CIV4045F]
238, GSB, DRM, 705587497, 10, [GSB4509S$ GSB1419CE$ GSB4526F$ DRM1029F$ DRM4022W$ DRM4004H$ DRM4000H$ DRM4024S$ DRM2011S$ DRM1018H]
171, CON, EBE, 1130785547, 11, [CON3030S$ CON4038F$ CON2030F$ CON4049S$ CPD1068CE$ CPD1090CE$ CPD1064CE$ CPD10024CE$ CPD1156CE$ CPD1114CE$ CPD10041CE]
192, IBS, HUB, 645822102, 8, [IBS3020W$ IBS4005W$ IBS2001S$ HUB4043W$ HUB4088W$ HUB4061WEWA$ HUB2021S$ HUB4061WEWA]
274, BUS, ECO, 31326574, 11, [BUS3043S$ BUS4091Q$ BUS201205CE$ BUS4052H$ BUS201204CE$ BUS20149CE$ BUS4090F$ ECO4124Z$ ECO1006F$ ECO4120S$ ECO4100F]
316, DOH, CON, 1541882088, 6, [DOH1009F$ DOH1003CE$ DOH1005F$ CON3012W$ CON1010S$ CON4039S]
181, ACC, PPH, 2026797549, 13, [ACC1006S$ ACC2011S$ ACC3023S$ ACC1006F$ ACC4000H$ ACC4000N$ ACC20131CE$ ACC4020W$ PPH2000W$ PPH4059S$ PPH4059S$ PPH1001F$ PPH4028F]
152, FIN, AXL, 25831001, 6, [FIN3029S$ FIN2026W$ FIN3027S$ AXL4205S$ AXL3301S$ AXL4405S]
231, ECO, ECO, 1211438639, 10, [ECO2003P$ ECO4106S$ ECO2007S$ ECO4105S$ ECO2003F$ ECO2003F$ ECO4102F$ ECO4100F$ ECO4111F$ ECO4104F]
78, PHI, AHS, 1656760947, 14, [PHI4023F$ PHI2041S$ PHI1025F$ PHI3023F$ PHI1010S$ PHI3023F$ PHI2043S$ PHI1010S$ AHS3078H$ AHS2052H$ AHS1033F$ AHS2108W$ AHS1050W$ AHS4071H]
154, DRM, ELL, 1692855169, 11, [DRM3045H$ DRM3044H$ DRM4022W$ DRM2040W$ DRM4000H$ DRM3044H$ DRM4000H$ ELL3005F$ ELL2014F$ ELL1013F$ ELL1013F]
236, PTY, SLL, 2032888688, 7, [PTY4003W$ PTY4002W$ PTY4006W$ SLL1028H$ SLL2075F$ SLL1064F$ SLL1091H]
216, CSC, PSY, 1369513972, 14, [CSC4002W$ CSC2005Z$ CSC4001W$ CSC4016W$ CSC3020H$ CSC2001F$ PSY2003S$ PSY1004F$ PSY2010S$ PSY2009F$ PSY2009F$ PSY3007S$ PSY2010S$ PSY1004F]
138, ECO, POL, 1340637856, 14, [ECO3016F$ ECO4016F$ ECO4052S$ ECO3023S$ ECO4051S$ ECO4102F$ POL4006F$ POL1009F$ POL3044S$ POL3043F$ POL2002S$ POL2041S$ POL2038L$ POL4049S]
184, EDN, SWK, 229393438, 10, [EDN4176W$ EDN3235W$ EDN4507F$ SWK4035S$ SWK2013S$ SWK4034F$ SWK4034F$ SWK2001F$ SWK4012S$ SWK2001F]
290, BIO, PHI, 2035973800, 9, [BIO3015F$ BIO2011S$ BIO4002W$ BIO4003W$ PHI4000W$ PHI4022S$ PHI4019W$ PHI4021F$ PHI4019W]
195, MDN, PPH, 1555217588, 14, [MDN4039CE$ MDN4041W$ MDN3004W$ MDN4039CE$ MDN1001CE$ MDN4041W$ PPH4020S$ PPH4056W$ PPH4060S$ PPH4028F$ PPH4054S$ PPH4034S$ PPH4030S$ PPH4040S]
96, GSB, INF, 633035872, 14, [GSB4417S$ GSB4507F$ GSB4503W$ GSB4516S$ GSB1416CE$ GSB4507F$ INF4028Q$ INF4025S$ INF3031Q$ INF3031Q$ INF3031R$ INF20141CE$ INF4026F$ INF2011S]
123, PRY, ELL, 756041074, 12, [PRY4023S$ PRY4022S$ PRY4016S$ PRY4023F$ PRY4018S$ PRY4010S$ PRY4000W$ PRY4008W$ ELL2014F$ ELL2010S$ ELL4001H$ ELL3009S]
148, EGS, EGS, 496846994, 7, [EGS4004W$ EGS4041F$ EGS4053W$ EGS1005F$ EGS3023F$ EGS4048S$ EGS4039F]
62, EEE, CON, 207012491, 15, [EEE4107Z$ EEE4001F$ EEE4088F$ EEE4086F$ EEE4022F$ EEE4101F$ CON4043S$ CON4047W$ CON4047W$ CON3034F$ CON1019S$ CON4033W$ CON4034W$ CON2030F$ CON1007X]
158, CIV, AXL, 945919652, 16, [CIV2040S$ CIV2043L$ CIV3046S$ CIV2041S$ CIV2020X$ CIV3047S$ CIV2042F$ AXL4103S$ AXL2402S$ AXL3402SEWA$ AXL3300F$ AXL3401S$ AXL4106F$ AXL3402F$ AXL3402S$ AXL2103S]
98, ACC, MUZ, 1396487775, 10, [ACC2111N$ ACC3009W$ ACC2023S$ ACC1012S$ MUZ1342H$ MUZ2285H$ MUZ3278H$ MUZ2386H$ MUZ1255H$ MUZ3384H]
287, FTX, APG, 1412413373, 10, [FTX3045N$ FTX20131CE$ FTX1400CE$ FTX1400CE$ FTX3045N$ FTX3045N$ APG2021W$ APG4008S$ APG1004F$ APG4001S]
316, HST, MUZ, 34165147, 14, [HST2045L$ HST2040F$ HST3041F$ HST2044F$ HST4034F$ HST4057F$ HST1011F$ MUZ1802H$ MUZ2373H$ MUZ3323H$ MUZ2333H$ MUZ1381H$ MUZ2384H$ MUZ1320H]
272, SLL, SOC, 515659253, 15, [SLL3064F$ SLL1083S$ SLL3132S$ SLL1042S$ SLL1044S$ SLL1044S$ SLL1096H$ SOC3031S$ SOC4021S$ SOC3007F$ SOC4028F$ SOC2035S$ SOC3007FEWA$ SOC2035S$ SOC4004S]
219, SLL, DOH, 100218967, 7, [SLL1028H$ SLL2073F$ SLL1002F$ DOH1005F$ DOH1005F$ DOH1004CE$ DOH1020CE]
284, GSB, EEE, 1593566109, 13, [GSB4507F$ GSB1410CE$ GSB4462S$ GSB4607F$ GSB1418CE$ GSB1420CE$ GSB20131CE$ GSB4404FEWA$ GSB4264Z$ EEE3031S$ EEE4086F$ EEE4022F$ EEE3074W]
285, FAM, ELL, 587756796, 14, [FAM4012H$ FAM2014S$ FAM4037F$ FAM4033F$ FAM2017S$ FAM20005CE$ FAM1000CE$ ELL3005F$ ELL4062F$ ELL4070S$ ELL1013F$ ELL4068S$ ELL2010S$ ELL4061F]
196, FTX, PHY, 1050629048, 16, [FTX1004S$ FTX2020F$ FTX2024F$ FTX4035W$ FTX4036F$ FTX2020F$ FTX2024N$ FTX1400CE$ FTX2024N$ PHY1012F$ PHY1025F$ PHY1025F$ PHY1004W$ PHY4007W$ PHY1014S$ PHY1013FEWA]
179, ACC, EEE, 2060783004, 7, [ACC2011S$ ACC4000N$ ACC1012S$ EEE3081F$ EEE3078W$ EEE3062F$ EEE4101F]
144, FIN, PHI, 1494211587, 15, [FIN3029S$ FIN3027S$ FIN2011W$ FIN3024W$ FIN2030S$ FIN1009S$ PHI2045S$ PHI4015S$ PHI3023F$ PHI3024S$ PHI4019W$ PHI2037F$ PHI4000W$ PHI2016S$ PHI2043S]
165, FIN, SLL, 1852320928, 11, [FIN4060S$ FIN2025W$ FIN2026W$ FIN3030W$ FIN4050W$ FIN2026W$ FIN4015W$ FIN3030W$ SLL2055S$ SLL4061S$ SLL3040F]
248, PSY, PRY, 920080435, 14, [PSY3009F$ PSY3009F$ PSY1004F$ PSY1006F$ PSY2010S$ PSY1004F$ PSY3008FEWA$ PSY3008F$ PRY4019F$ PRY2002W$ PRY4012S$ PRY4016S$ PRY4011F$ PRY4023F]
78, PSY, PPH, 1312699266, 8, [PSY2006F$ PSY3008F$ PSY3005F$ PSY3009F$ PPH4059S$ PPH4033S$ PPH1002S$ PPH4031S]
104, INF, CHE, 17441381, 13, [INF3032R$ INF4018W$ INF20141CE$ INF4029Q$ INF3012S$ INF4015W$ CHE4055X$ CHE4058Z$ CHE3054SEWA$ CHE1001Z$ CHE1001Z$ CHE2000X$ CHE4054Z]
131, INF, SLL, 1383676790, 8, [INF4017H$ INF3033R$ INF4015W$ SLL2132S$ SLL3101F$ SLL4055S$ SLL1075F$ SLL1054F]
280, CON, FAM, 1299669165, 9, [CON3031W$ CON3030S$ CON2006W$ CON4047W$ FAM4004S$ FAM3018F$ FAM4000W$ FAM1000L$ FAM4010F]
75, EBE, ELL, 1026267901, 10, [CPD1111CE$ CPD1089CE$ CPD1156CE$ CPD1148CE$ CPD1111CE$ ELL2014F$ ELL2010S$ ELL4062F$ ELL4070S$ ELL1016S]
153, SOC, RAY, 931419921, 6, [SOC4004S$ SOC2036F$ SOC2036F$ RAY4020W$ RAY4016W$ RAY2004S]
262, STA, AGE, 1623707996, 9, [STA4020W$ STA2020S$ STA1000P$ STA1006S$ STA3043S$ STA3022F$ AGE4000W$ AGE3013H$ AGE3012S]
316, ECO, FIN, 825099960, 8, [ECO4111S$ ECO1010F$ ECO4105S$ FIN2028S$ FIN4059F$ FIN4052F$ FIN2013S$ FIN3029S]
113, INF, STA, 793239884, 11, [INF20132CE$ INF1102F$ INF4027W$ INF2004F$ STA3045F$ STA4022W$ STA4023W$ STA3030F$ STA1106H$ STA1006S$ STA3022F]
286, MEC, APG, 16941594, 11, [MEC1000X$ MEC4111Z$ MEC4096Z$ MEC3035F$ MEC1003F$ MEC1008SEWA$ MEC2044S$ MEC3045F$ APG2017X$ APG4020F$ APG4035F]
119, POL, DOM, 527451717, 8, [POL2038F$ POL4044F$ POL1004P$ POL2002S$ DOM1007CE$ DOM1007CE$ DOM1014CE$ DOM1014CE]
157, HST, AXL, 62347935, 12, [HST1015F$ HST4034F$ HST3042S$ HST2034P$ HST4057F$ HST2041F$ HST2034L$ AXL2402S$ AXL4400W$ AXL1301S$ AXL4205S$ AXL4206S]
304, SWK, POL, 653128146, 12, [SWK4014S$ SWK4002S$ SWK3061F$ SWK4015F$ POL4006F$ POL4002F$ POL2039F$ POL2039F$ POL1009F$ POL2002SEWA$ POL2038L$ POL2038P]
264, FTX, FTX, 1852085412, 13, [FTX4056S$ FTX1004S$ FTX3045N$ FTX1005F$ FTX2002CE$ FTX1005Q$ FTX3045N$ FTX2000S$ FTX4010F$ FTX1005Q$ FTX2024S$ FTX2000S$ FTX2024F]
308, PTY, IBS, 1270866912, 10, [PTY3009H$ PTY4007W$ PTY4005W$ PTY4008S$ PTY4005W$ PTY3009H$ PTY4006W$ IBS4007W$ IBS4000W$ IBS4002W]
228, BUS, INF, 212739297, 12, [BUS4026W$ BUS4078F$ BUS2035S$ BUS4103Q$ INF3031Q$ INF1003F$ INF2011S$ INF20142CE$ INF20142CE$ INF2006F$ INF3014F$ INF4028Q]
69, FTX, DRM, 453985038, 10, [FTX2002CE$ FTX1005Q$ FTX2000S$ DRM4040W$ DRM1018H$ DRM3018S$ DRM4023W$ DRM1028S$ DRM4023W$ DRM3045H]
204, BUS, ACC, 1375590586, 13, [BUS20148CE$ BUS1409CE$ BUS3039F$ BUS1408CE$ BUS4016Q$ BUS3038S$ BUS20132CE$ BUS20131CE$ ACC2023F$ ACC4036W$ ACC2023S$ ACC2022N$ ACC2012W]
53, INF, ACC, 353584170, 8, [INF20132CE$ INF4016W$ INF20138CE$ INF20136CE$ INF4029Q$ ACC2012W$ ACC1106F$ ACC2022F]
280, MDN, IBS, 631093809, 12, [MDN4004W$ MDN1001CE$ MDN3004W$ MDN4016W$ MDN4035F$ MDN4032F$ IBS4000W$ IBS4009W$ IBS4006W$ IBS4005W$ IBS4008W$ IBS4007W]
155, HST, MUZ, 1534522861, 11, [HST4053F$ HST1016S$ HST4034F$ HST4057F$ MUZ3821H$ MUZ2285H$ MUZ2369H$ MUZ2339H$ MUZ4264W$ MUZ2217H$ MUZ1201S]
224, APG, MEC, 763559176, 11, [APG4026S$ APG4024S$ APG2027X$ APG4048S$ MEC4104F$ MEC4097Z$ MEC1017F$ MEC4045F$ MEC3031S$ MEC3072F$ MEC4111Z]
140, MEC, MEC, 39856752, 13, [MEC3035F$ MEC1007F$ MEC2023F$ MEC4105F$ MEC4110W$ MEC3072F$ MEC3035S$ MEC4107S$ MEC3037S$ MEC2025F$ MEC3035F$ MEC3072F$ MEC4105F]
129, STA, SEA, 228004483, 15, [STA3041F$ STA1000F$ STA4007W$ STA2007H$ STA3030F$ STA2004F$ STA2030S$ STA3036S$ STA2005S$ SEA1001CE$ SEA4001W$ SEA1001CE$ SEA2005S$ SEA1001CE$ SEA4004W]
299, CSC, SEA, 2066268218, 10, [CSC4001W$ CSC4001W$ CSC1016S$ CSC3023F$ CSC4000W$ SEA1001CE$ SEA2005S$ SEA2004F$ SEA2004F$ SEA2004F]
230, CHE, EEE, 334237763, 14, [CHE4042SEWA$ CHE4045Z$ CHE4042SEWA$ CHE3062SEWA$ CHE3068S$ EEE3074W$ EEE4101F$ EEE2031S$ EEE3070S$ EEE3062F$ EEE3062F$ EEE1007S$ EEE3061W$ EEE2026S]
63, POL, EDN, 1589262930, 13, [POL1010S$ POL4033F$ POL3038S$ POL3030F$ POL3043F$ POL2002S$ POL2041S$ POL2038P$ EDN2000H$ EDN3208W$ EDN2001H$ EDN4505S$ EDN2043CE]
50, SWK, EGS, 488647956, 9, [SWK4001S$ SWK4033F$ SWK2075S$ SWK4026S$ SWK3001F$ EGS3022S$ EGS4040F$ EGS4001W$ EGS4041S]
258, ECO, FIN, 986664746, 13, [ECO3023S$ ECO4102F$ ECO4119S$ ECO4115F$ ECO4102S$ FIN2013S$ FIN4056F$ FIN2026W$ FIN4055S$ FIN3030W$ FIN1006F$ FIN3011F$ FIN3029S]
272, EBE, REL, 363157594, 8, [CPD1144CE$ CPD1143CE$ CPD1115CE$ CPD1149CE$ CPD1144CE$ REL1015F$ REL4011H$ REL4046S]
67, MCB, SWK, 1979461300, 15, [MCB3025F$ MCB4002W$ MCB3012Z$ MCB2021F$ MCB4002W$ MCB3024S$ SWK2060F$ SWK3070F$ SWK4014S$ SWK4035S$ SWK4002S$ SWK3070F$ SWK1004S$ SWK4014S$ SWK4004S]
130, CHE, BIO, 703920179, 13, [CHE4050F$ CHE3068S$ CHE3000X$ CHE4048F$ BIO3013F$ BIO2013F$ BIO4002W$ BIO4000W$ BIO1000H$ BIO2010F$ BIO1004F$ BIO3002F$ BIO1000F]
311, POL, SLL, 427141877, 12, [POL3029F$ POL1004P$ POL1004L$ SLL1016S$ SLL2065S$ SLL3131F$ SLL4086F$ SLL4000H$ SLL1064F$ SLL4072S$ SLL1057F$ SLL1076S]
178, FIN, PHI, 1503173094, 14, [FIN4015W$ FIN2029F$ FIN4060S$ FIN4015W$ FIN4055S$ FIN2027F$ FIN3011W$ FIN1005W$ FIN3011S$ PHI2012F$ PHI2042F$ PHI4023F$ PHI4024F$ PHI1024F]
132, MCB, AST, 1418234291, 11, [MCB3012Z$ MCB2020F$ MCB3023S$ MCB2021F$ MCB4004W$ MCB3026F$ MCB3024S$ AST4011W$ AST4009W$ AST4010W$ AST4009W]
65, GSB, FAM, 1630753227, 13, [GSB4102W$ GSB4426F$ GSB4604S$ GSB4401F$ GSB4454F$ GSB4601F$ GSB4516S$ GSB4501FEWA$ FAM4015S$ FAM4004S$ FAM2017S$ FAM3009F$ FAM20007CE]
109, AST, BIO, 1239748817, 12, [AST2002H$ AST3002F$ AST3002F$ AST4009W$ AST4011W$ AST3003S$ AST2003H$ AST4007W$ BIO4005W$ BIO2011S$ BIO3017S$ BIO1000H]
86, POL, ELL, 688569579, 12, [POL2039F$ POL1009F$ POL3043F$ POL2039F$ POL4006F$ POL2039F$ POL2002S$ ELL4070S$ ELL4001H$ ELL2014F$ ELL2014F$ ELL2010S]
218, SEA, CEM, 1219378729, 8, [SEA4001W$ SEA1001CE$ SEA4001W$ CEM4001W$ CEM1011F$ CEM1008F$ CEM1010H$ CEM1009H]
82, CSC, GEO, 1520695823, 17, [CSC3003S$ CSC4016W$ CSC2005Z$ CSC1017F$ CSC4013Z$ CSC4001W$ CSC4017W$ CSC4016W$ CSC2002S$ GEO4003W$ GEO3005F$ GEO2001F$ GEO1009F$ GEO3001S$ GEO3001S$ GEO3001S$ GEO4000W]
291, HST, MEC, 1250948141, 11, [HST2042F$ HST2011S$ HST1016S$ HST2040F$ HST4010F$ MEC4098Z$ MEC3035F$ MEC4107S$ MEC4099Z$ MEC3045F$ MEC1000X]
